instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,Recency
14263,2012-08-22,3,1,8,0,3,1,1,0.72,0.6667,0.58,0.0896,71,196,267,11,131
14264,2012-08-22,3,1,8,0,3,1,1,0.74,0.6667,0.51,0.194,59,253,312,12,131
14265,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.48,0.1045,74,242,316,13,131
14266,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.45,0.1045,82,184,266,14,131
14267,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.48,0.1343,94,222,316,15,131
14268,2012-08-22,3,1,8,0,3,1,3,0.74,0.6818,0.55,0.2239,102,358,460,16,131
14269,2012-08-22,3,1,8,0,3,1,3,0.74,0.6818,0.55,0.2239,72,711,783,17,131
14270,2012-08-22,3,1,8,0,3,1,3,0.66,0.6212,0.61,0.2239,91,592,683,18,131
14271,2012-08-22,3,1,8,0,3,1,2,0.66,0.6212,0.74,0.194,56,524,580,19,131
14272,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.194,59,332,391,20,131
14273,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.194,60,291,351,21,131
14274,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.194,55,226,281,22,131
14275,2012-08-22,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.194,27,113,140,23,131
14276,2012-08-23,3,1,8,0,4,1,1,0.64,0.5909,0.78,0.194,9,51,60,0,130
14277,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.194,10,15,25,1,130
14278,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.194,9,11,20,2,130
14279,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.0896,3,6,9,3,130
14280,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.194,0,6,6,4,130
14281,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.194,1,36,37,5,130
14282,2012-08-23,3,1,8,0,4,1,2,0.6,0.5455,0.88,0.0896,14,178,192,6,130
14283,2012-08-23,3,1,8,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481,7,130
14284,2012-08-23,3,1,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707,8,130
14285,2012-08-23,3,1,8,0,4,1,2,0.7,0.6515,0.7,0.194,58,354,412,9,130
14286,2012-08-23,3,1,8,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233,10,130
14287,2012-08-23,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278,11,130
14288,2012-08-23,3,1,8,0,4,1,1,0.78,0.6818,0.38,0.194,97,235,332,12,130
14289,2012-08-23,3,1,8,0,4,1,1,0.82,0.7273,0.38,0.0896,93,253,346,13,130
14290,2012-08-23,3,1,8,0,4,1,1,0.78,0.697,0.46,0.2239,114,191,305,14,130
14291,2012-08-23,3,1,8,0,4,1,1,0.78,0.697,0.46,0.1343,104,201,305,15,130
14292,2012-08-23,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465,16,130
14293,2012-08-23,3,1,8,0,4,1,1,0.76,0.6818,0.45,0.2239,111,709,820,17,130
14294,2012-08-23,3,1,8,0,4,1,1,0.74,0.6667,0.48,0.2239,130,811,941,18,130
14295,2012-08-23,3,1,8,0,4,1,1,0.72,0.6667,0.51,0.0896,96,537,633,19,130
14296,2012-08-23,3,1,8,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404,474,20,130
14297,2012-08-23,3,1,8,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,21,130
14298,2012-08-23,3,1,8,0,4,1,2,0.68,0.6364,0.61,0.1045,21,177,198,22,130
14299,2012-08-23,3,1,8,0,4,1,2,0.66,0.6212,0.69,0.194,24,133,157,23,130
14300,2012-08-24,3,1,8,0,5,1,2,0.66,0.6212,0.69,0.194,27,84,111,0,129
14301,2012-08-24,3,1,8,0,5,1,2,0.64,0.6061,0.73,0.194,5,37,42,1,129
14302,2012-08-24,3,1,8,0,5,1,1,0.66,0.6212,0.69,0.194,1,15,16,2,129
14303,2012-08-24,3,1,8,0,5,1,1,0.64,0.6061,0.73,0.194,2,6,8,3,129
14304,2012-08-24,3,1,8,0,5,1,2,0.64,0.6061,0.73,0.194,2,6,8,4,129
14305,2012-08-24,3,1,8,0,5,1,1,0.64,0.5909,0.78,0.194,1,37,38,5,129
14306,2012-08-24,3,1,8,0,5,1,2,0.62,0.5758,0.83,0.194,9,142,151,6,129
14307,2012-08-24,3,1,8,0,5,1,2,0.64,0.5909,0.78,0.194,13,412,425,7,129
14308,2012-08-24,3,1,8,0,5,1,2,0.66,0.6212,0.74,0.194,41,703,744,8,129
14309,2012-08-24,3,1,8,0,5,1,2,0.72,0.6667,0.58,0.194,58,331,389,9,129
14310,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.194,78,184,262,10,129
14311,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.1045,69,212,281,11,129
14312,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.45,0.0896,95,276,371,12,129
14313,2012-08-24,3,1,8,0,5,1,2,0.8,0.7121,0.41,0.1045,79,272,351,13,129
14314,2012-08-24,3,1,8,0,5,1,1,0.78,0.697,0.43,0.1045,109,229,338,14,129
14315,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350,15,129
14316,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.1343,101,414,515,16,129
14317,2012-08-24,3,1,8,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812,17,129
14318,2012-08-24,3,1,8,0,5,1,2,0.72,0.6818,0.62,0.194,109,627,736,18,129
14319,2012-08-24,3,1,8,0,5,1,2,0.72,0.6667,0.58,0.1642,106,430,536,19,129
14320,2012-08-24,3,1,8,0,5,1,2,0.7,0.6515,0.65,0.2239,66,297,363,20,129
14321,2012-08-24,3,1,8,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306,21,129
14322,2012-08-24,3,1,8,0,5,1,2,0.7,0.6515,0.61,0.194,42,209,251,22,129
14323,2012-08-24,3,1,8,0,5,1,2,0.68,0.6364,0.69,0.0896,38,140,178,23,129
14324,2012-08-25,3,1,8,0,6,0,2,0.7,0.6515,0.61,0.194,21,114,135,0,128
14325,2012-08-25,3,1,8,0,6,0,2,0.68,0.6364,0.69,0.194,15,100,115,1,128
14326,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79,2,128
14327,2012-08-25,3,1,8,0,6,0,1,0.66,0.6212,0.69,0.0896,7,31,38,3,128
14328,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12,4,128
14329,2012-08-25,3,1,8,0,6,0,2,0.64,0.6061,0.73,0.1642,4,10,14,5,128
14330,2012-08-25,3,1,8,0,6,0,2,0.64,0.5909,0.78,0.1642,5,25,30,6,128
14331,2012-08-25,3,1,8,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102,7,128
14332,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.2537,29,133,162,8,128
14333,2012-08-25,3,1,8,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,9,128
14334,2012-08-25,3,1,8,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442,10,128
14335,2012-08-25,3,1,8,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457,11,128
14336,2012-08-25,3,1,8,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584,12,128
14337,2012-08-25,3,1,8,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517,13,128
14338,2012-08-25,3,1,8,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482,14,128
14339,2012-08-25,3,1,8,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,15,128
14340,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434,16,128
14341,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403,17,128
14342,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383,18,128
14343,2012-08-25,3,1,8,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354,19,128
14344,2012-08-25,3,1,8,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241,20,128
14345,2012-08-25,3,1,8,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208,21,128
14346,2012-08-25,3,1,8,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182,22,128
14347,2012-08-25,3,1,8,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158,23,128
14348,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134,0,127
14349,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134,1,127
14350,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116,2,127
14351,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53,3,127
14352,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,4,127
14353,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16,5,127
14354,2012-08-26,3,1,8,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21,6,127
14355,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,7,127
14356,2012-08-26,3,1,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133,8,127
14357,2012-08-26,3,1,8,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263,9,127
14358,2012-08-26,3,1,8,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385,10,127
14359,2012-08-26,3,1,8,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,11,127
14360,2012-08-26,3,1,8,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626,12,127
14361,2012-08-26,3,1,8,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,13,127
14362,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,14,127
14363,2012-08-26,3,1,8,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,15,127
14364,2012-08-26,3,1,8,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173,16,127
14365,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,17,127
14366,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264,18,127
14367,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292,19,127
14368,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211,20,127
14369,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166,21,127
14370,2012-08-26,3,1,8,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,22,127
14371,2012-08-26,3,1,8,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80,23,127
14372,2012-08-27,3,1,8,0,1,1,1,0.62,0.5758,0.83,0.194,4,28,32,0,126
14373,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7,1,126
14374,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8,2,126
14375,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4,3,126
14376,2012-08-27,3,1,8,0,1,1,1,0.62,0.5758,0.83,0.194,1,11,12,4,126
14377,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.194,4,32,36,5,126
14378,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.194,4,141,145,6,126
14379,2012-08-27,3,1,8,0,1,1,1,0.66,0.6061,0.83,0.194,15,418,433,7,126
14380,2012-08-27,3,1,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699,8,126
14381,2012-08-27,3,1,8,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342,9,126
14382,2012-08-27,3,1,8,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206,10,126
14383,2012-08-27,3,1,8,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229,11,126
14384,2012-08-27,3,1,8,0,1,1,1,0.76,0.7121,0.62,0.194,69,214,283,12,126
14385,2012-08-27,3,1,8,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288,13,126
14386,2012-08-27,3,1,8,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246,14,126
14387,2012-08-27,3,1,8,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282,15,126
14388,2012-08-27,3,1,8,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444,16,126
14389,2012-08-27,3,1,8,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845,17,126
14390,2012-08-27,3,1,8,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834,18,126
14391,2012-08-27,3,1,8,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573,19,126
14392,2012-08-27,3,1,8,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416,20,126
14393,2012-08-27,3,1,8,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278,21,126
14394,2012-08-27,3,1,8,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161,22,126
14395,2012-08-27,3,1,8,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114,23,126
14396,2012-08-28,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38,0,125
14397,2012-08-28,3,1,8,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21,1,125
14398,2012-08-28,3,1,8,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15,2,125
14399,2012-08-28,3,1,8,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4,3,125
14400,2012-08-28,3,1,8,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,4,125
14401,2012-08-28,3,1,8,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,5,125
14402,2012-08-28,3,1,8,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147,6,125
14403,2012-08-28,3,1,8,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269,7,125
14404,2012-08-28,3,1,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693,8,125
14405,2012-08-28,3,1,8,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395,9,125
14406,2012-08-28,3,1,8,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204,10,125
14407,2012-08-28,3,1,8,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218,11,125
14408,2012-08-28,3,1,8,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297,12,125
14409,2012-08-28,3,1,8,0,2,1,1,0.82,0.7424,0.43,0.2985,56,232,288,13,125
14410,2012-08-28,3,1,8,0,2,1,1,0.84,0.7424,0.38,0.3284,72,179,251,14,125
14411,2012-08-28,3,1,8,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,15,125
14412,2012-08-28,3,1,8,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480,16,125
14413,2012-08-28,3,1,8,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864,17,125
14414,2012-08-28,3,1,8,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818,18,125
14415,2012-08-28,3,1,8,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597,19,125
14416,2012-08-28,3,1,8,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435,20,125
14417,2012-08-28,3,1,8,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314,21,125
14418,2012-08-28,3,1,8,0,2,1,1,0.7,0.6515,0.54,0.194,20,196,216,22,125
14419,2012-08-28,3,1,8,0,2,1,1,0.68,0.6364,0.57,0.194,17,92,109,23,125
14420,2012-08-29,3,1,8,0,3,1,1,0.66,0.6212,0.69,0.194,8,39,47,0,124
14421,2012-08-29,3,1,8,0,3,1,1,0.64,0.6061,0.69,0.1343,2,12,14,1,124
14422,2012-08-29,3,1,8,0,3,1,1,0.62,0.5909,0.73,0.1343,2,4,6,2,124
14423,2012-08-29,3,1,8,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9,3,124
14424,2012-08-29,3,1,8,0,3,1,1,0.6,0.5909,0.73,0.2239,2,8,10,4,124
14425,2012-08-29,3,1,8,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40,5,124
14426,2012-08-29,3,1,8,0,3,1,1,0.6,0.5909,0.73,0.194,6,175,181,6,124
14427,2012-08-29,3,1,8,0,3,1,1,0.64,0.6061,0.65,0.0896,23,531,554,7,124
14428,2012-08-29,3,1,8,0,3,1,1,0.66,0.6212,0.61,0.1642,28,780,808,8,124
14429,2012-08-29,3,1,8,0,3,1,1,0.7,0.6515,0.51,0.194,40,308,348,9,124
14430,2012-08-29,3,1,8,0,3,1,1,0.72,0.6667,0.48,0.1642,34,144,178,10,124
14431,2012-08-29,3,1,8,0,3,1,1,0.72,0.6515,0.45,0.194,67,186,253,11,124
14432,2012-08-29,3,1,8,0,3,1,1,0.76,0.6818,0.4,0.194,79,281,360,12,124
14433,2012-08-29,3,1,8,0,3,1,1,0.74,0.6667,0.42,0.194,68,232,300,13,124
14434,2012-08-29,3,1,8,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301,14,124
14435,2012-08-29,3,1,8,0,3,1,1,0.76,0.6818,0.4,0.194,96,242,338,15,124
14436,2012-08-29,3,1,8,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493,16,124
14437,2012-08-29,3,1,8,0,3,1,1,0.78,0.6818,0.35,0.2239,108,762,870,17,124
14438,2012-08-29,3,1,8,0,3,1,1,0.74,0.6667,0.42,0.1642,119,693,812,18,124
14439,2012-08-29,3,1,8,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643,19,124
14440,2012-08-29,3,1,8,0,3,1,1,0.68,0.6364,0.57,0.194,49,378,427,20,124
14441,2012-08-29,3,1,8,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313,21,124
14442,2012-08-29,3,1,8,0,3,1,1,0.66,0.6212,0.54,0.194,50,185,235,22,124
14443,2012-08-29,3,1,8,0,3,1,1,0.66,0.6212,0.57,0.194,34,123,157,23,124
14444,2012-08-30,3,1,8,0,4,1,1,0.64,0.6061,0.69,0.194,14,51,65,0,123
14445,2012-08-30,3,1,8,0,4,1,1,0.64,0.6061,0.65,0.194,6,17,23,1,123
14446,2012-08-30,3,1,8,0,4,1,1,0.62,0.5909,0.73,0.194,3,14,17,2,123
14447,2012-08-30,3,1,8,0,4,1,1,0.62,0.5909,0.73,0.194,0,5,5,3,123
14448,2012-08-30,3,1,8,0,4,1,1,0.62,0.5909,0.73,0.194,4,4,8,4,123
14449,2012-08-30,3,1,8,0,4,1,1,0.62,0.5909,0.73,0.194,2,33,35,5,123
14450,2012-08-30,3,1,8,0,4,1,1,0.6,0.5606,0.83,0.1642,8,155,163,6,123
14451,2012-08-30,3,1,8,0,4,1,1,0.64,0.6061,0.73,0.194,31,501,532,7,123
14452,2012-08-30,3,1,8,0,4,1,1,0.66,0.6212,0.65,0.194,53,701,754,8,123
14453,2012-08-30,3,1,8,0,4,1,1,0.7,0.6515,0.58,0.194,57,339,396,9,123
14454,2012-08-30,3,1,8,0,4,1,1,0.72,0.6667,0.54,0.194,73,161,234,10,123
14455,2012-08-30,3,1,8,0,4,1,1,0.76,0.6818,0.4,0.0896,85,191,276,11,123
14456,2012-08-30,3,1,8,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294,12,123
14457,2012-08-30,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.1045,76,214,290,13,123
14458,2012-08-30,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.1343,74,199,273,14,123
14459,2012-08-30,3,1,8,0,4,1,1,0.8,0.7273,0.46,0.1642,99,239,338,15,123
14460,2012-08-30,3,1,8,0,4,1,1,0.8,0.7273,0.43,0.1642,77,405,482,16,123
14461,2012-08-30,3,1,8,0,4,1,1,0.82,0.7273,0.34,0.2239,93,751,844,17,123
14462,2012-08-30,3,1,8,0,4,1,1,0.8,0.7121,0.38,0.1343,109,744,853,18,123
14463,2012-08-30,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.1343,78,532,610,19,123
14464,2012-08-30,3,1,8,0,4,1,1,0.74,0.6818,0.58,0.1642,68,403,471,20,123
14465,2012-08-30,3,1,8,0,4,1,1,0.72,0.6818,0.66,0.1343,32,275,307,21,123
14466,2012-08-30,3,1,8,0,4,1,1,0.7,0.6515,0.7,0.194,38,253,291,22,123
14467,2012-08-30,3,1,8,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152,23,123
14468,2012-08-31,3,1,8,0,5,1,1,0.68,0.6364,0.83,0.1642,13,69,82,0,122
14469,2012-08-31,3,1,8,0,5,1,1,0.68,0.6364,0.83,0.1642,8,24,32,1,122
14470,2012-08-31,3,1,8,0,5,1,1,0.66,0.5909,0.89,0.1343,9,11,20,2,122
14471,2012-08-31,3,1,8,0,5,1,1,0.66,0.5909,0.89,0.1045,3,2,5,3,122
14472,2012-08-31,3,1,8,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7,4,122
14473,2012-08-31,3,1,8,0,5,1,1,0.64,0.5758,0.89,0.1642,2,27,29,5,122
14474,2012-08-31,3,1,8,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108,6,122
14475,2012-08-31,3,1,8,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421,7,122
14476,2012-08-31,3,1,8,0,5,1,2,0.7,0.6667,0.74,0.194,36,654,690,8,122
14477,2012-08-31,3,1,8,0,5,1,1,0.74,0.697,0.7,0.194,61,337,398,9,122
14478,2012-08-31,3,1,8,0,5,1,1,0.76,0.7121,0.62,0.0896,59,197,256,10,122
14479,2012-08-31,3,1,8,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309,11,122
14480,2012-08-31,3,1,8,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410,12,122
14481,2012-08-31,3,1,8,0,5,1,1,0.88,0.7576,0.27,0.3284,97,271,368,13,122
14482,2012-08-31,3,1,8,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436,14,122
14483,2012-08-31,3,1,8,0,5,1,1,0.9,0.7879,0.27,0.2985,109,417,526,15,122
14484,2012-08-31,3,1,8,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528,16,122
14485,2012-08-31,3,1,8,0,5,1,1,0.88,0.7727,0.32,0.1642,129,488,617,17,122
14486,2012-08-31,3,1,8,0,5,1,1,0.86,0.7576,0.36,0.2537,87,459,546,18,122
14487,2012-08-31,3,1,8,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452,19,122
14488,2012-08-31,3,1,8,0,5,1,1,0.8,0.7424,0.49,0.1343,102,254,356,20,122
14489,2012-08-31,3,1,8,0,5,1,1,0.76,0.7121,0.58,0.194,71,232,303,21,122
14490,2012-08-31,3,1,8,0,5,1,1,0.76,0.7121,0.58,0.194,65,212,277,22,122
14491,2012-08-31,3,1,8,0,5,1,1,0.74,0.6818,0.62,0.1045,32,142,174,23,122
14492,2012-09-01,3,1,9,0,6,0,1,0.74,0.6818,0.62,0.1045,22,146,168,0,121
14493,2012-09-01,3,1,9,0,6,0,1,0.72,0.697,0.74,0.1343,11,68,79,1,121
14494,2012-09-01,3,1,9,0,6,0,1,0.7,0.6515,0.7,0.1642,8,61,69,2,121
14495,2012-09-01,3,1,9,0,6,0,1,0.7,0.6515,0.7,0.1045,6,29,35,3,121
14496,2012-09-01,3,1,9,0,6,0,1,0.7,0.6515,0.7,0.194,3,9,12,4,121
14497,2012-09-01,3,1,9,0,6,0,1,0.68,0.6364,0.79,0.194,2,20,22,5,121
14498,2012-09-01,3,1,9,0,6,0,1,0.68,0.6364,0.79,0.194,13,23,36,6,121
14499,2012-09-01,3,1,9,0,6,0,2,0.74,0.6818,0.58,0.1343,8,58,66,7,121
14500,2012-09-01,3,1,9,0,6,0,2,0.76,0.7121,0.58,0.2537,28,134,162,8,121
14501,2012-09-01,3,1,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237,9,121
14502,2012-09-01,3,1,9,0,6,0,2,0.78,0.7273,0.55,0.194,128,289,417,10,121
14503,2012-09-01,3,1,9,0,6,0,2,0.8,0.7576,0.55,0.2239,219,273,492,11,121
14504,2012-09-01,3,1,9,0,6,0,2,0.8,0.7576,0.55,0.1642,187,284,471,12,121
14505,2012-09-01,3,1,9,0,6,0,2,0.82,0.7727,0.52,0.0896,237,267,504,13,121
14506,2012-09-01,3,1,9,0,6,0,2,0.86,0.7879,0.44,0.1642,240,274,514,14,121
14507,2012-09-01,3,1,9,0,6,0,2,0.86,0.7879,0.44,0.2836,257,306,563,15,121
14508,2012-09-01,3,1,9,0,6,0,2,0.84,0.7879,0.49,0.1642,209,253,462,16,121
14509,2012-09-01,3,1,9,0,6,0,2,0.82,0.7727,0.52,0.194,205,258,463,17,121
14510,2012-09-01,3,1,9,0,6,0,2,0.82,0.7727,0.52,0.194,184,258,442,18,121
14511,2012-09-01,3,1,9,0,6,0,3,0.78,0.7424,0.62,0.194,157,235,392,19,121
14512,2012-09-01,3,1,9,0,6,0,3,0.76,0.7273,0.67,0.2537,67,140,207,20,121
14513,2012-09-01,3,1,9,0,6,0,3,0.64,0.5758,0.89,0.194,21,83,104,21,121
14514,2012-09-01,3,1,9,0,6,0,2,0.66,0.5909,0.89,0.194,21,57,78,22,121
14515,2012-09-01,3,1,9,0,6,0,1,0.66,0.5909,0.89,0.0896,57,88,145,23,121
14516,2012-09-02,3,1,9,0,0,0,2,0.66,0.5909,0.89,0.0896,27,72,99,0,120
14517,2012-09-02,3,1,9,0,0,0,1,0.66,0.5909,0.89,0.194,15,58,73,1,120
14518,2012-09-02,3,1,9,0,0,0,1,0.66,0.5909,0.89,0.194,28,56,84,2,120
14519,2012-09-02,3,1,9,0,0,0,1,0.66,0.5909,0.89,0.0896,9,33,42,3,120
14520,2012-09-02,3,1,9,0,0,0,1,0.66,0.5909,0.89,0.194,7,15,22,4,120
14521,2012-09-02,3,1,9,0,0,0,1,0.66,0.5909,0.89,0.194,2,10,12,5,120
14522,2012-09-02,3,1,9,0,0,0,2,0.66,0.5909,0.89,0.194,2,13,15,6,120
14523,2012-09-02,3,1,9,0,0,0,1,0.66,0.5909,0.94,0.0896,13,29,42,7,120
14524,2012-09-02,3,1,9,0,0,0,1,0.68,0.6364,0.89,0.0896,30,99,129,8,120
14525,2012-09-02,3,1,9,0,0,0,2,0.7,0.6667,0.84,0.194,88,144,232,9,120
14526,2012-09-02,3,1,9,0,0,0,2,0.72,0.697,0.79,0.194,158,230,388,10,120
14527,2012-09-02,3,1,9,0,0,0,2,0.74,0.697,0.7,0.194,226,263,489,11,120
14528,2012-09-02,3,1,9,0,0,0,3,0.74,0.697,0.7,0.194,248,297,545,12,120
14529,2012-09-02,3,1,9,0,0,0,3,0.72,0.697,0.74,0.0896,263,230,493,13,120
14530,2012-09-02,3,1,9,0,0,0,3,0.72,0.697,0.79,0.0896,249,208,457,14,120
14531,2012-09-02,3,1,9,0,0,0,3,0.74,0.7121,0.74,0.1343,179,176,355,15,120
14532,2012-09-02,3,1,9,0,0,0,1,0.74,0.697,0.7,0.194,222,252,474,16,120
